timestamp,mac,ssid,rssi
2026-03-04 17:45:37.487524,2e:fc:ae:0d:d3:74,<Broadcast>,-53
2026-03-04 17:45:37.560677,fe:24:7c:43:2b:8d,<Broadcast>,-54
2026-03-04 17:45:37.591517,3e:25:d2:25:7a:12,<Broadcast>,-53
2026-03-04 17:45:39.022955,54:27:1e:86:63:1f,<Broadcast>,-57
2026-03-04 17:45:39.026002,54:27:1e:86:63:1f,<Broadcast>,-58
2026-03-04 17:45:39.281523,42:65:02:85:7d:7f,<Broadcast>,-50
2026-03-04 17:45:39.294310,42:65:02:85:7d:7f,<Broadcast>,-51
2026-03-04 17:45:39.315551,54:27:1e:86:63:1f,<Broadcast>,-65
2026-03-04 17:45:39.323776,54:27:1e:86:63:1f,<Broadcast>,-61
2026-03-04 17:45:39.330333,54:27:1e:86:63:1f,<Broadcast>,-57
2026-03-04 17:45:39.335926,ae:cc:4a:38:58:71,<Broadcast>,-58
2026-03-04 17:45:39.342790,54:27:1e:86:63:1f,<Broadcast>,-56
2026-03-04 17:45:39.429952,4a:d4:85:38:0a:ef,<Broadcast>,-59
2026-03-04 17:45:39.446043,4a:d4:85:38:0a:ef,<Broadcast>,-57
2026-03-04 17:45:39.464133,ee:66:58:a2:68:0c,<Broadcast>,-50
2026-03-04 17:45:39.491326,56:c1:3a:fc:f9:c8,<Broadcast>,-53
2026-03-04 17:45:39.503729,56:c1:3a:fc:f9:c8,<Broadcast>,-53
2026-03-04 17:45:41.764768,10:5b:ad:c6:62:9c,UCR-SECURE,-81
2026-03-04 17:45:41.805918,10:5b:ad:c6:62:9c,UCR-SECURE,-76
2026-03-04 17:45:41.826759,10:5b:ad:c6:62:9c,UCR-SECURE,-75
2026-03-04 17:45:42.405077,3a:82:65:7c:f0:30,<Broadcast>,-57
2026-03-04 17:45:42.407750,3a:82:65:7c:f0:30,NETGEAR-5G,-56
2026-03-04 17:45:42.413223,3a:82:65:7c:f0:30,Pixel_9240,-57
2026-03-04 17:45:42.414762,3a:82:65:7c:f0:30,TP-LINK_A715,-57
2026-03-04 17:45:42.418364,3a:82:65:7c:f0:30,gateway5G,-57
