timestamp,mac,ssid,rssi
2026-02-23 17:06:32.695391,ea:1f:32:e7:23:a9,<Broadcast>,-52
2026-02-23 17:06:37.441917,58:1c:f8:21:bf:07,DIRECT-,-78
2026-02-23 17:06:39.786239,b6:71:de:38:5e:7a,<Broadcast>,-79
2026-02-23 17:06:40.666090,4e:3d:58:ec:9c:ad,<Broadcast>,-78
2026-02-23 17:06:41.470075,fa:47:bd:28:33:1a,<Broadcast>,-74
2026-02-23 17:06:41.535863,92:b9:d3:e7:1a:27,<Broadcast>,-72
2026-02-23 17:06:41.538278,92:b9:d3:e7:1a:27,<Broadcast>,-75
2026-02-23 17:06:42.155365,58:1c:f8:21:bf:07,DIRECT-,-80
2026-02-23 17:06:44.906864,6a:43:fe:52:15:d2,<Broadcast>,-60
2026-02-23 17:06:44.928061,6a:43:fe:52:15:d2,<Broadcast>,-57
2026-02-23 17:06:44.952521,6a:43:fe:52:15:d2,<Broadcast>,-54
2026-02-23 17:06:44.995786,6a:43:fe:52:15:d2,<Broadcast>,-57
2026-02-23 17:06:50.647502,6a:43:fe:52:15:d2,<Broadcast>,-59
2026-02-23 17:06:50.672583,6a:43:fe:52:15:d2,<Broadcast>,-57
2026-02-23 17:06:50.740747,6a:43:fe:52:15:d2,<Broadcast>,-61
2026-02-23 17:06:52.532048,de:2a:b8:39:18:10,<Broadcast>,-79
2026-02-23 17:06:54.046090,10:5b:ad:c6:62:9c,<Broadcast>,-74
2026-02-23 17:06:54.065657,10:5b:ad:c6:62:9c,<Broadcast>,-75
2026-02-23 17:06:54.088979,10:5b:ad:c6:62:9c,<Broadcast>,-71
2026-02-23 17:06:54.108914,10:5b:ad:c6:62:9c,<Broadcast>,-71
2026-02-23 17:06:54.151706,10:5b:ad:c6:62:9c,<Broadcast>,-73
2026-02-23 17:06:56.787055,40:74:e0:d1:4a:07,UCR-SECURE,-70
2026-02-23 17:06:56.833234,40:74:e0:d1:4a:07,UCR-SECURE,-68
2026-02-23 17:06:56.848478,40:74:e0:d1:4a:07,UCR-SECURE,-68
2026-02-23 17:07:01.370515,10:5b:ad:c6:62:9c,UCR-SECURE,-73
2026-02-23 17:07:01.391137,10:5b:ad:c6:62:9c,UCR-SECURE,-73
2026-02-23 17:07:01.418572,10:5b:ad:c6:62:9c,UCR-SECURE,-74
2026-02-23 17:07:01.984591,5a:58:64:1f:a3:a0,<Broadcast>,-73
2026-02-23 17:07:02.003797,5a:58:64:1f:a3:a0,<Broadcast>,-74
2026-02-23 17:07:02.119675,7e:06:0b:40:14:ea,<Broadcast>,-74
2026-02-23 17:07:04.838715,fa:2f:8e:5e:7d:d5,<Broadcast>,-71
2026-02-23 17:07:04.857259,fa:2f:8e:5e:7d:d5,<Broadcast>,-72
2026-02-23 17:07:05.634219,be:37:03:11:21:0a,<Broadcast>,-72
2026-02-23 17:07:06.084546,fa:fb:04:89:bb:28,<Broadcast>,-74
2026-02-23 17:07:07.934883,ca:df:8e:0d:42:09,<Broadcast>,-74
2026-02-23 17:07:07.952924,ca:df:8e:0d:42:09,<Broadcast>,-73
2026-02-23 17:07:10.038456,82:88:18:81:e5:99,<Broadcast>,-75
2026-02-23 17:07:10.762894,4a:7f:e4:52:7b:81,<Broadcast>,-75
